637660,MAKINDU,SWERA,-2.28,37.83,/africa_wmo_region_1/KEN/KEN_Makindu.637660_SWERA/KEN_Makindu.637660_SWERA.zip,doe
637990,MALINDI,SWERA,-3.23,40.1,/africa_wmo_region_1/KEN/KEN_Malindi.637990_SWERA/KEN_Malindi.637990_SWERA.zip,doe
636240,MANDERA,SWERA,3.93,41.87,/africa_wmo_region_1/KEN/KEN_Mandera.636240_SWERA/KEN_Mandera.636240_SWERA.zip,doe
636410,MARSABIT,SWERA,2.3,37.9,/africa_wmo_region_1/KEN/KEN_Marsabit.636410_SWERA/KEN_Marsabit.636410_SWERA.zip,doe
636950,MERU,SWERA,0.08,37.65,/africa_wmo_region_1/KEN/KEN_Meru.636950_SWERA/KEN_Meru.636950_SWERA.zip,doe
638200,MOMBASA_MOI_INTL,SWERA,-4.03,39.62,/africa_wmo_region_1/KEN/KEN_Mombasa-Moi.638200_SWERA/KEN_Mombasa-Moi.638200_SWERA.zip,doe
636190,MOYALE_LOWER_(ODA),SWERA,3.53,39.05,/africa_wmo_region_1/KEN/KEN_Moyale.636190_SWERA/KEN_Moyale.636190_SWERA.zip,doe
637400,NAIROBI_DAGORETTI_,SWERA,-1.3,36.75,/africa_wmo_region_1/KEN/KEN_Nairobi-Dagoretti.637410_SWERA/KEN_Nairobi-Dagoretti.637410_SWERA.zip,doe
637400,NAIROBI_JOMO_KENYAT,SWERA,-1.32,36.92,/africa_wmo_region_1/KEN/KEN_Nairobi-Kenyatta.637400_SWERA/KEN_Nairobi-Kenyatta.637400_SWERA.zip,doe
637400,NAIROBI_WILSON,SWERA,-1.32,36.82,/africa_wmo_region_1/KEN/KEN_Nairobi-Wilson.637420_SWERA/KEN_Nairobi-Wilson.637420_SWERA.zip,doe
637400,NAIROBI,IWEC,-1.32,36.92,/africa_wmo_region_1/KEN/KEN_Nairobi.637400_IWEC/KEN_Nairobi.637400_IWEC.zip,doe
637140,NAKURU,SWERA,-0.27,36.1,/africa_wmo_region_1/KEN/KEN_Nakuru.637140_SWERA/KEN_Nakuru.637140_SWERA.zip,doe
637370,NAROK,SWERA,-1.13,35.83,/africa_wmo_region_1/KEN/KEN_Narok.637370_SWERA/KEN_Narok.637370_SWERA.zip,doe
637170,NYERI,SWERA,-0.5,36.97,/africa_wmo_region_1/KEN/KEN_Nyeri.637170_SWERA/KEN_Nyeri.637170_SWERA.zip,doe
637930,VOI,SWERA,-3.4,38.57,/africa_wmo_region_1/KEN/KEN_Voi.637930_SWERA/KEN_Voi.637930_SWERA.zip,doe
620100,TRIPOLI,IWEC,32.67,13.15,/africa_wmo_region_1/LBY/LBY_Tripoli.620100_IWEC/LBY_Tripoli.620100_IWEC.zip,doe
601560,CASABLANCA_NOUASSER,IWEC,33.37,-7.58,/africa_wmo_region_1/MAR/MAR_Casablanca.Nouasser.601560_IWEC/MAR_Casablanca.Nouasser.601560_IWEC.zip,doe
670830,ANTANANARIVO,IWEC,-18.8,47.48,/africa_wmo_region_1/MDG/MDG_Antananarivo.670830_IWEC/MDG_Antananarivo.670830_IWEC.zip,doe
616410,DAKAR,IWEC,14.73,-17.5,/africa_wmo_region_1/SEN/SEN_Dakar.616410_IWEC/SEN_Dakar.616410_IWEC.zip,doe
607150,TUNIS,IWEC,36.83,10.23,/africa_wmo_region_1/TUN/TUN_Tunis.607150_IWEC/TUN_Tunis.607150_IWEC.zip,doe
688160,CAPE_TOWN,IWEC,-33.98,18.6,/africa_wmo_region_1/ZAF/ZAF_Cape.Town.688160_IWEC/ZAF_Cape.Town.688160_IWEC.zip,doe
683680,JOHANNESBURG,IWEC,-26.13,28.23,/africa_wmo_region_1/ZAF/ZAF_Johannesburg.683680_IWEC/ZAF_Johannesburg.683680_IWEC.zip,doe
677750,HARARE,IWEC,-17.92,31.13,/africa_wmo_region_1/ZWE/ZWE_Harare.677750_IWEC/ZWE_Harare.677750_IWEC.zip,doe
412170,ABU_DHABI,IWEC,24.43,54.65,/asia_wmo_region_2/ARE/ARE_Abu.Dhabi.412170_IWEC/ARE_Abu.Dhabi.412170_IWEC.zip,doe
418830,BOGRA,SWERA,24.85,89.37,/asia_wmo_region_2/BGD/BGD_Bogra.418830_SWERA/BGD_Bogra.418830_SWERA.zip,doe
419780,Chittagong_Patenga_(CI,SWERA,22.27,91.82,/asia_wmo_region_2/BGD/BGD_Chittagong-Patenga.419780_SWERA/BGD_Chittagong-Patenga.419780_SWERA.zip,doe
419920,COX'S_BAZAR,SWERA,21.43,91.97,/asia_wmo_region_2/BGD/BGD_Coxs.Bazar.419920_SWERA/BGD_Coxs.Bazar.419920_SWERA.zip,doe
419230,DHAKA_TEJGAON_(MIL),SWERA,23.77,90.38,/asia_wmo_region_2/BGD/BGD_Dhaka.419230_SWERA/BGD_Dhaka.419230_SWERA.zip,doe
419070,ISHURDI,SWERA,24.13,89.05,/asia_wmo_region_2/BGD/BGD_Ishurdi.419070_SWERA/BGD_Ishurdi.419070_SWERA.zip,doe
419360,JESSORE_(CIV_MIL),SWERA,23.18,89.17,/asia_wmo_region_2/BGD/BGD_Jessore.419360_SWERA/BGD_Jessore.419360_SWERA.zip,doe
418590,RANGPUR,SWERA,25.73,89.23,/asia_wmo_region_2/BGD/BGD_Rangpur.418590_SWERA/BGD_Rangpur.418590_SWERA.zip,doe
418910,SYLHET_OSMANI,SWERA,24.9,91.88,/asia_wmo_region_2/BGD/BGD_Sylhet.418910_SWERA/BGD_Sylhet.418910_SWERA.zip,doe
584240,Anqing,CSWD,30.53,117.05,/asia_wmo_region_2/CHN/CHN_Anhui.Anqing.584240_CSWD/CHN_Anhui.Anqing.584240_CSWD.zip,doe
582210,Bengbu,CSWD,32.95,117.38,/asia_wmo_region_2/CHN/CHN_Anhui.Bengbu.582210_CSWD/CHN_Anhui.Bengbu.582210_CSWD.zip,doe
581020,Boxian,CSWD,33.87,115.77,/asia_wmo_region_2/CHN/CHN_Anhui.Boxian.581020_CSWD/CHN_Anhui.Boxian.581020_CSWD.zip,doe
583190,Dongcheng,CSWD,31.07,116.95,/asia_wmo_region_2/CHN/CHN_Anhui.Dongcheng.583190_CSWD/CHN_Anhui.Dongcheng.583190_CSWD.zip,doe
583210,Hefei,CSWD,31.87,117.23,/asia_wmo_region_2/CHN/CHN_Anhui.Hefei.583210_CSWD/CHN_Anhui.Hefei.583210_CSWD.zip,doe
583210,HEFEI_LUOGANG,SWERA,31.87,117.23,/asia_wmo_region_2/CHN/CHN_Anhui.Hefei.583210_SWERA/CHN_Anhui.Hefei.583210_SWERA.zip,doe
583140,Huoshan,CSWD,31.4,116.32,/asia_wmo_region_2/CHN/CHN_Anhui.Huoshan.583140_CSWD/CHN_Anhui.Huoshan.583140_CSWD.zip,doe
582150,Shouxian,CSWD,32.55,116.78,/asia_wmo_region_2/CHN/CHN_Anhui.Shouxian.582150_CSWD/CHN_Anhui.Shouxian.582150_CSWD.zip,doe
585310,Tunxi,CSWD,29.72,118.28,/asia_wmo_region_2/CHN/CHN_Anhui.Tunxi.585310_CSWD/CHN_Anhui.Tunxi.585310_CSWD.zip,doe
545110,Beijing,CSWD,39.8,116.47,/asia_wmo_region_2/CHN/CHN_Beijing.Beijing.545110_CSWD/CHN_Beijing.Beijing.545110_CSWD.zip,doe
545110,BEIJING,IWEC,39.8,116.47,/asia_wmo_region_2/CHN/CHN_Beijing.Beijing.545110_IWEC/CHN_Beijing.Beijing.545110_IWEC.zip,doe
545110,BEIJING_PEKING,SWERA,39.93,116.28,/asia_wmo_region_2/CHN/CHN_Beijing.Beijing.545110_SWERA/CHN_Beijing.Beijing.545110_SWERA.zip,doe
544160,Miyun,CSWD,40.38,116.87,/asia_wmo_region_2/CHN/CHN_Beijing.Miyun.544160_CSWD/CHN_Beijing.Miyun.544160_CSWD.zip,doe
575160,Chongqing_Shapingba,CSWD,29.58,106.47,/asia_wmo_region_2/CHN/CHN_Chongqing.Chongqing.Shapingba.575160_CSWD/CHN_Chongqing.Chongqing.Shapingba.575160_CSWD.zip,doe
575160,CHONGQING_CHUNGKING,SWERA,29.52,106.48,/asia_wmo_region_2/CHN/CHN_Chongqing.Chongqing.Shapingba.575160_SWERA/CHN_Chongqing.Chongqing.Shapingba.575160_SWERA.zip,doe
576330,Youyang,CSWD,28.83,108.77,/asia_wmo_region_2/CHN/CHN_Chongqing.Youyang.576330_CSWD/CHN_Chongqing.Youyang.576330_CSWD.zip,doe
591330,Congwu,CSWD,24.9,118.92,/asia_wmo_region_2/CHN/CHN_Fujian.Congwu.591330_CSWD/CHN_Fujian.Congwu.591330_CSWD.zip,doe
588470,Fuzhou,CSWD,26.08,119.28,/asia_wmo_region_2/CHN/CHN_Fujian.Fuzhou.588470_CSWD/CHN_Fujian.Fuzhou.588470_CSWD.zip,doe
587370,Jianou,CSWD,27.05,118.32,/asia_wmo_region_2/CHN/CHN_Fujian.Jianou.587370_CSWD/CHN_Fujian.Jianou.587370_CSWD.zip,doe
588340,Nanping,CSWD,26.65,118.17,/asia_wmo_region_2/CHN/CHN_Fujian.Nanping.588340_CSWD/CHN_Fujian.Nanping.588340_CSWD.zip,doe
589180,Shanghang,CSWD,25.05,116.42,/asia_wmo_region_2/CHN/CHN_Fujian.Shanghang.589180_CSWD/CHN_Fujian.Shanghang.589180_CSWD.zip,doe
591340,Xiamen,CSWD,24.48,118.07,/asia_wmo_region_2/CHN/CHN_Fujian.Xiamen.591340_CSWD/CHN_Fujian.Xiamen.591340_CSWD.zip,doe
