604680,Batna AP,ISD-TMYx,35.752,6.309,/WMO_Region_1_Africa/DZA_Algeria/BT_Batna/DZA_BT_Batna.AP.604680_TMYx.zip,onebuilding
604250,Chlef Intl AP,ISD-TMYx,36.213,1.332,/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Chlef.Intl.AP.604250_TMYx.2003-2017.zip,onebuilding
604250,Chlef Intl AP,ISD-TMYx,36.213,1.332,/WMO_Region_1_Africa/DZA_Algeria/CH_Chlef/DZA_CH_Chlef.Intl.AP.604250_TMYx.zip,onebuilding
604190,Constantine Boudiaf Intl AP,ISD-TMYx,36.276,6.62,/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.2003-2017.zip,onebuilding
604190,Constantine Boudiaf Intl AP,ISD-TMYx,36.276,6.62,/WMO_Region_1_Africa/DZA_Algeria/CO_Constantine/DZA_CO_Constantine-Boudiaf.Intl.AP.604190_TMYx.zip,onebuilding
605350,Djelfa,ISD-TMYx,34.683,3.25,/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Djelfa.605350_TMYx.2003-2017.zip,onebuilding
605350,Djelfa,ISD-TMYx,34.683,3.25,/WMO_Region_1_Africa/DZA_Algeria/DJ_Djelfa/DZA_DJ_Djelfa.605350_TMYx.zip,onebuilding
605500,Bayadh,ISD-TMYx,33.667,1.0,/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Bayadh.605500_TMYx.2003-2017.zip,onebuilding
605400,Kheiter,ISD-TMYx,34.15,0.067,/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Kheiter.605400_TMYx.2003-2017.zip,onebuilding
605400,Kheiter,ISD-TMYx,34.15,0.067,/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Kheiter.605400_TMYx.zip,onebuilding
605500,Bayadh,ISD-TMYx,33.667,1.0,/WMO_Region_1_Africa/DZA_Algeria/EB_El_Bayadh/DZA_EB_Bayadh.605500_TMYx.zip,onebuilding
605590,Guemar AP,ISD-TMYx,33.511,6.777,/WMO_Region_1_Africa/DZA_Algeria/EO_El_Oued/DZA_EO_Guemar.AP.605590_TMYx.2003-2017.zip,onebuilding
605590,Guemar AP,ISD-TMYx,33.511,6.777,/WMO_Region_1_Africa/DZA_Algeria/EO_El_Oued/DZA_EO_Guemar.AP.605590_TMYx.zip,onebuilding
603670,Kala,ISD-TMYx,36.9,8.45,/WMO_Region_1_Africa/DZA_Algeria/ET_El_Tarf/DZA_ET_Kala.603670_TMYx.2003-2017.zip,onebuilding
603670,Kala,ISD-TMYx,36.9,8.45,/WMO_Region_1_Africa/DZA_Algeria/ET_El_Tarf/DZA_ET_Kala.603670_TMYx.zip,onebuilding
